on_diag_step,off_diag_step,train_loss,epoch,step,on_diag_epoch,off_diag_epoch
135.76925659179688,75530.4375,513.4214477539062,100,78599,,
121.34586334228516,76936.3203125,506.0274353027344,100,78649,,
122.70616912841797,78410.1796875,514.757080078125,100,78699,,
121.49639892578125,77420.59375,508.599365234375,100,78749,,
166.06182861328125,73474.3046875,533.433349609375,100,78799,,
127.31945037841797,77069.40625,512.6664428710938,100,78849,,
,,,100,78880,142.72206115722656,75983.28125
183.6646270751953,75737.7109375,562.3531494140625,101,78899,,
168.87428283691406,73225.03125,534.9994506835938,101,78949,,
90.22642517089844,73774.1875,459.09735107421875,101,78999,,
87.7824935913086,74944.6875,462.50592041015625,101,79049,,
98.00920104980469,76743.078125,481.724609375,101,79099,,
120.35853576660156,73934.6796875,490.03192138671875,101,79149,,
84.98657989501953,77541.2734375,472.69293212890625,101,79199,,
148.7525177001953,78710.890625,542.3069458007812,101,79249,,
141.14498901367188,74810.78125,515.1988525390625,101,79299,,
117.08221435546875,77977.46875,506.96954345703125,101,79349,,
209.70712280273438,73478.890625,577.1015625,101,79399,,
95.1781234741211,79088.75,490.62188720703125,101,79449,,
202.97708129882812,74431.375,575.1339111328125,101,79499,,
142.37667846679688,77527.53125,530.0142822265625,101,79549,,
169.564453125,76566.3125,552.39599609375,101,79599,,
69.12745666503906,77750.25,457.87872314453125,101,79649,,
,,,101,79661,141.4303741455078,76105.875
108.38307189941406,77107.734375,493.9217529296875,102,79699,,
156.9517059326172,80299.171875,558.4475708007812,102,79749,,
109.2376480102539,80129.8203125,509.88671875,102,79799,,
163.7596435546875,75902.6015625,543.2726440429688,102,79849,,
114.61782836914062,77527.078125,502.2532043457031,102,79899,,
140.576416015625,78464.640625,532.8995971679688,102,79949,,
132.12770080566406,74424.4375,504.2498779296875,102,79999,,
159.10897827148438,75217.4375,535.1961669921875,102,80049,,
132.40902709960938,72225.671875,493.5373840332031,102,80099,,
154.53614807128906,73727.421875,523.1732788085938,102,80149,,
175.5841522216797,75353.453125,552.3513793945312,102,80199,,
141.53524780273438,79602.5546875,539.5479736328125,102,80249,,
108.12013244628906,78075.484375,498.49755859375,102,80299,,
131.32872009277344,75949.265625,511.07501220703125,102,80349,,
166.7165069580078,75673.109375,545.08203125,102,80399,,
,,,102,80442,139.0276641845703,76037.234375
248.95404052734375,70749.0703125,602.6993408203125,103,80449,,
175.26963806152344,75527.8046875,552.9086303710938,103,80499,,
191.52420043945312,73400.375,558.5260620117188,103,80549,,
100.90790557861328,77159.09375,486.703369140625,103,80599,,
152.55291748046875,74602.546875,525.565673828125,103,80649,,
130.7476806640625,75868.3125,510.0892333984375,103,80699,,
90.02276611328125,77155.046875,475.7980041503906,103,80749,,
87.52810668945312,73936.0,457.2080993652344,103,80799,,
123.93353271484375,75939.03125,503.6286926269531,103,80849,,
144.5121612548828,74491.90625,516.9716796875,103,80899,,
120.29238891601562,75681.6328125,498.7005310058594,103,80949,,
123.26210021972656,75283.1953125,499.67803955078125,103,80999,,
102.65205383300781,77659.09375,490.947509765625,103,81049,,
141.3381805419922,75088.0703125,516.7785034179688,103,81099,,
126.3697509765625,78033.484375,516.5371704101562,103,81149,,
165.4351806640625,75478.265625,542.8265380859375,103,81199,,
,,,103,81223,142.6144256591797,75896.5703125
211.4419403076172,75779.03125,590.3370971679688,104,81249,,
148.67401123046875,77018.5625,533.766845703125,104,81299,,
138.32730102539062,77659.015625,526.6223754882812,104,81349,,
201.27377319335938,74549.3046875,574.020263671875,104,81399,,
126.51327514648438,76400.2578125,508.5145568847656,104,81449,,
153.8700408935547,76243.03125,535.085205078125,104,81499,,
164.976806640625,74637.1953125,538.1627807617188,104,81549,,
127.12693786621094,75799.8203125,506.12603759765625,104,81599,,
69.44087219238281,80491.453125,471.89813232421875,104,81649,,
190.25498962402344,75273.171875,566.620849609375,104,81699,,
160.60104370117188,74335.984375,532.2809448242188,104,81749,,
119.35728454589844,74881.390625,493.76422119140625,104,81799,,
105.72975158691406,76645.140625,488.9554443359375,104,81849,,
160.42648315429688,74538.59375,533.1194458007812,104,81899,,
173.44949340820312,74524.9296875,546.0740966796875,104,81949,,
188.09303283691406,75984.5,568.0155029296875,104,81999,,
,,,104,82004,140.02699279785156,75937.4765625
174.0513153076172,74827.203125,548.1873168945312,105,82049,,
142.25277709960938,76405.28125,524.2791748046875,105,82099,,
152.39675903320312,75542.03125,530.10693359375,105,82149,,
67.98992919921875,79876.421875,467.3720397949219,105,82199,,
166.53074645996094,72694.3515625,530.0025024414062,105,82249,,
243.0211639404297,73429.46875,610.1685180664062,105,82299,,
114.53911590576172,75889.2578125,493.98541259765625,105,82349,,
130.019287109375,78562.546875,522.83203125,105,82399,,
124.31449127197266,78711.8203125,517.8735961914062,105,82449,,
145.592041015625,73864.8671875,514.9163818359375,105,82499,,
166.84849548339844,73837.234375,536.03466796875,105,82549,,
165.9188995361328,75604.15625,543.939697265625,105,82599,,
103.54109954833984,78660.328125,496.8427429199219,105,82649,,
93.20414733886719,78824.9296875,487.32879638671875,105,82699,,
170.66091918945312,72439.21875,532.8569946289062,105,82749,,
,,,105,82785,140.67742919921875,75767.3515625
89.8824462890625,76674.0546875,473.2527160644531,106,82799,,
106.28679656982422,78956.4375,501.0689697265625,106,82849,,
113.2481918334961,76950.34375,497.9999084472656,106,82899,,
139.84890747070312,77000.90625,524.8533935546875,106,82949,,
168.48593139648438,78660.9921875,561.7908935546875,106,82999,,
164.23272705078125,73888.5390625,533.6754150390625,106,83049,,
146.59719848632812,78808.671875,540.6405639648438,106,83099,,
147.57240295410156,73814.1484375,516.6431274414062,106,83149,,
116.33757019042969,75504.953125,493.8623046875,106,83199,,
133.80612182617188,76062.3125,514.11767578125,106,83249,,
108.11919403076172,78472.5625,500.48199462890625,106,83299,,
154.84033203125,72584.203125,517.7613525390625,106,83349,,
128.41700744628906,74174.625,499.29010009765625,106,83399,,
97.38014221191406,77706.09375,485.91058349609375,106,83449,,
120.44642639160156,76219.015625,501.54150390625,106,83499,,
98.93951416015625,76285.453125,480.36676025390625,106,83549,,
,,,106,83566,139.12051391601562,75810.3046875
222.7239990234375,71992.0078125,582.6840209960938,107,83599,,
159.23260498046875,79383.09375,556.1480712890625,107,83649,,
149.87062072753906,75475.453125,527.2478637695312,107,83699,,
181.458984375,75969.21875,561.3050537109375,107,83749,,
129.03204345703125,76730.4296875,512.6842041015625,107,83799,,
224.81710815429688,73250.3671875,591.0689697265625,107,83849,,
169.45281982421875,75246.6015625,545.685791015625,107,83899,,
137.41177368164062,77630.859375,525.5660400390625,107,83949,,
79.98263549804688,76080.0546875,460.3829040527344,107,83999,,
132.99810791015625,76507.765625,515.5369262695312,107,84049,,
120.43374633789062,75527.234375,498.0699157714844,107,84099,,
167.4341278076172,74511.078125,539.989501953125,107,84149,,
106.83155059814453,74502.03125,479.3417053222656,107,84199,,
110.94757080078125,74375.28125,482.823974609375,107,84249,,
119.36700439453125,73213.140625,485.4327087402344,107,84299,,
,,,107,84347,140.1717987060547,75799.6796875
145.63995361328125,75841.453125,524.84716796875,108,84349,,
170.78915405273438,75970.3125,550.6407470703125,108,84399,,
124.80847930908203,79133.21875,520.4745483398438,108,84449,,
150.88479614257812,73761.3359375,519.6914672851562,108,84499,,
138.15802001953125,75512.609375,515.7210693359375,108,84549,,
119.2752456665039,76952.5234375,504.037841796875,108,84599,,
139.14544677734375,76667.0,522.48046875,108,84649,,
130.67431640625,75940.0,510.3742980957031,108,84699,,
133.6612548828125,74732.96875,507.3260803222656,108,84749,,
182.64981079101562,75021.2109375,557.755859375,108,84799,,
160.70562744140625,73863.0,530.0206298828125,108,84849,,
133.3957061767578,74572.328125,506.25732421875,108,84899,,
122.7906494140625,76880.59375,507.193603515625,108,84949,,
118.51289367675781,76909.609375,503.0609130859375,108,84999,,
103.97135925292969,77841.890625,493.1807861328125,108,85049,,
110.01007843017578,78745.875,503.73944091796875,108,85099,,
,,,108,85128,139.4598846435547,75721.5078125
117.20724487304688,77987.28125,507.1436462402344,109,85149,,
118.99323272705078,77297.75,505.4819641113281,109,85199,,
137.74575805664062,75775.984375,516.6256713867188,109,85249,,
151.09950256347656,77881.921875,540.5090942382812,109,85299,,
118.94252014160156,74789.390625,492.88946533203125,109,85349,,
130.2993621826172,76158.6640625,511.0926513671875,109,85399,,
160.74923706054688,75081.859375,536.1585693359375,109,85449,,
178.03009033203125,75650.96875,556.284912109375,109,85499,,
116.296630859375,76487.21875,498.73272705078125,109,85549,,
185.0878143310547,76242.46875,566.3001708984375,109,85599,,
168.17401123046875,76425.9765625,550.3038940429688,109,85649,,
100.3431396484375,78112.6875,490.90655517578125,109,85699,,
100.87223815917969,75205.2109375,476.89825439453125,109,85749,,
113.763671875,75355.796875,490.5426330566406,109,85799,,
206.29640197753906,73279.65625,572.6947021484375,109,85849,,
109.12788391113281,76341.5390625,490.8355712890625,109,85899,,
,,,109,85909,135.47683715820312,75646.609375
152.65509033203125,76360.1796875,534.4559936523438,110,85949,,
164.57411193847656,75036.5625,539.7568969726562,110,85999,,
122.48057556152344,75612.3515625,500.54229736328125,110,86049,,
204.1506805419922,72587.484375,567.0880737304688,110,86099,,
147.60513305664062,74718.28125,521.196533203125,110,86149,,
98.9490966796875,74698.171875,472.43994140625,110,86199,,
115.38627624511719,75131.421875,491.04339599609375,110,86249,,
141.17494201660156,75890.390625,520.6268920898438,110,86299,,
114.53057861328125,72831.375,478.68743896484375,110,86349,,
212.61451721191406,73621.78125,580.723388671875,110,86399,,
149.58534240722656,72884.5,514.0078125,110,86449,,
92.71159362792969,78802.203125,486.72259521484375,110,86499,,
170.43585205078125,76357.5,552.223388671875,110,86549,,
92.00094604492188,75577.7734375,469.8898010253906,110,86599,,
117.64163208007812,74226.5859375,488.7745666503906,110,86649,,
,,,110,86690,137.22567749023438,75589.2265625
149.47640991210938,73885.703125,518.9049072265625,111,86699,,
75.73158264160156,81804.90625,484.756103515625,111,86749,,
125.53345489501953,76044.46875,505.7557678222656,111,86799,,
157.6773681640625,74022.5546875,527.7901611328125,111,86849,,
111.39810180664062,76419.3515625,493.4948425292969,111,86899,,
116.65254211425781,76737.265625,500.3388671875,111,86949,,
129.8737335205078,75637.1875,508.0596923828125,111,86999,,
124.66439056396484,76193.5390625,505.632080078125,111,87049,,
157.9939422607422,73164.234375,523.8151245117188,111,87099,,
191.28834533691406,74248.984375,562.5332641601562,111,87149,,
132.913818359375,74512.765625,505.4776306152344,111,87199,,
143.42385864257812,76400.9375,525.4285278320312,111,87249,,
123.3233642578125,76003.96875,503.34320068359375,111,87299,,
173.35150146484375,73523.796875,540.970458984375,111,87349,,
235.58859252929688,71184.78125,591.512451171875,111,87399,,
148.90786743164062,73145.328125,514.634521484375,111,87449,,
,,,111,87471,139.081298828125,75573.375
156.7877197265625,74795.0078125,530.7627563476562,112,87499,,
94.31483459472656,74378.5,466.20733642578125,112,87549,,
101.15399169921875,77377.8984375,488.0434875488281,112,87599,,
85.91567993164062,74751.7734375,459.6745300292969,112,87649,,
97.1988754272461,75354.515625,473.9714660644531,112,87699,,
183.53704833984375,75338.90625,560.2315673828125,112,87749,,
187.04739379882812,73572.9375,554.912109375,112,87799,,
129.8068084716797,76277.484375,511.1942138671875,112,87849,,
63.69155502319336,78020.078125,453.79193115234375,112,87899,,
133.65512084960938,76764.4609375,517.4774169921875,112,87949,,
125.64440155029297,72530.0625,488.2947082519531,112,87999,,
72.29472351074219,75097.4453125,447.78192138671875,112,88049,,
146.45458984375,74836.5546875,520.6373291015625,112,88099,,
163.19569396972656,72039.296875,523.3921508789062,112,88149,,
132.8737335205078,74236.234375,504.05487060546875,112,88199,,
116.87309265136719,75291.3515625,493.329833984375,112,88249,,
,,,112,88252,136.0403594970703,75468.40625
182.9253692626953,75189.4765625,558.8727416992188,113,88299,,
111.60490417480469,76335.4296875,493.28204345703125,113,88349,,
103.106201171875,76290.3828125,484.55810546875,113,88399,,
112.66822814941406,77825.375,501.79510498046875,113,88449,,
153.50772094726562,75930.8671875,533.1620483398438,113,88499,,
161.94012451171875,72812.5703125,526.0029296875,113,88549,,
175.72756958007812,75878.828125,555.1217041015625,113,88599,,
117.33950805664062,77394.171875,504.31036376953125,113,88649,,
88.29889678955078,76571.8828125,471.1582946777344,113,88699,,
125.57701110839844,74530.484375,498.22943115234375,113,88749,,
87.74783325195312,76898.515625,472.24041748046875,113,88799,,
125.02764892578125,76006.0,505.0576477050781,113,88849,,
113.70724487304688,76066.9375,494.04193115234375,113,88899,,
88.36659240722656,75372.7109375,465.23016357421875,113,88949,,
121.1434097290039,74431.0390625,493.298583984375,113,88999,,
,,,113,89033,137.54476928710938,75507.421875
134.13604736328125,74425.7578125,506.26483154296875,114,89049,,
109.29106140136719,76736.140625,492.97174072265625,114,89099,,
94.98692321777344,76333.4609375,476.65423583984375,114,89149,,
157.47216796875,74998.25,532.46337890625,114,89199,,
93.61223602294922,74787.34375,467.5489501953125,114,89249,,
102.48465728759766,75017.7890625,477.5735778808594,114,89299,,
182.01539611816406,73925.140625,551.64111328125,114,89349,,
121.53003692626953,73859.609375,490.82806396484375,114,89399,,
176.8046875,75184.1171875,552.7252197265625,114,89449,,
227.20545959472656,71466.9375,584.5401611328125,114,89499,,
144.03956604003906,75396.484375,521.02197265625,114,89549,,
101.15309143066406,78778.625,495.04620361328125,114,89599,,
129.8150177001953,75376.9453125,506.69970703125,114,89649,,
109.53618621826172,78640.1171875,502.7367858886719,114,89699,,
81.67071533203125,79625.21875,479.79681396484375,114,89749,,
109.0425033569336,74780.59375,482.9454650878906,114,89799,,
,,,114,89814,136.17343139648438,75383.671875
134.58682250976562,72085.578125,495.01470947265625,115,89849,,
122.89302825927734,76627.859375,506.0323181152344,115,89899,,
101.03959655761719,75460.1171875,478.34014892578125,115,89949,,
181.65072631835938,73513.796875,549.2197265625,115,89999,,
198.90391540527344,74319.984375,570.5038452148438,115,90049,,
112.31259155273438,73298.3828125,478.80450439453125,115,90099,,
170.18951416015625,75494.1484375,547.6602783203125,115,90149,,
125.54789733886719,73156.359375,491.3297119140625,115,90199,,
122.37824249267578,75647.59375,500.6161804199219,115,90249,,
167.18740844726562,76115.5625,547.7651977539062,115,90299,,
180.5501251220703,74362.03125,552.3602905273438,115,90349,,
138.1324920654297,75278.5078125,514.5250244140625,115,90399,,
162.71453857421875,74672.0078125,536.0745849609375,115,90449,,
100.79066467285156,76131.4296875,481.44781494140625,115,90499,,
88.70661163330078,74276.5,460.0890808105469,115,90549,,
,,,115,90595,134.64044189453125,75341.75
120.48336791992188,77051.484375,505.74078369140625,116,90599,,
174.63751220703125,74204.34375,545.6591796875,116,90649,,
125.46427917480469,77682.3671875,513.8760986328125,116,90699,,
110.59590148925781,74932.1484375,485.25665283203125,116,90749,,
147.382080078125,76612.7421875,530.44580078125,116,90799,,
143.1541748046875,75925.7265625,522.7828369140625,116,90849,,
182.85418701171875,77199.15625,568.8499755859375,116,90899,,
153.61190795898438,74528.34375,526.253662109375,116,90949,,
77.80667114257812,79593.859375,475.7759704589844,116,90999,,
104.90518951416016,77223.25,491.02142333984375,116,91049,,
140.4398193359375,72241.3828125,501.646728515625,116,91099,,
98.2927017211914,80955.46875,503.0700378417969,116,91149,,
103.03202819824219,79598.53125,501.024658203125,116,91199,,
146.42819213867188,76092.8359375,526.892333984375,116,91249,,
140.3955535888672,73931.953125,510.0552978515625,116,91299,,
169.34466552734375,72505.390625,531.87158203125,116,91349,,
,,,116,91376,135.86000061035156,75381.0
130.12411499023438,74422.1953125,502.2350769042969,117,91399,,
119.58224487304688,74357.8828125,491.37164306640625,117,91449,,
162.49151611328125,77613.53125,550.5592041015625,117,91499,,
113.77140808105469,74882.390625,488.183349609375,117,91549,,
176.15313720703125,75072.3125,551.5146484375,117,91599,,
134.88011169433594,78298.578125,526.3729858398438,117,91649,,
88.90249633789062,74918.5625,463.49530029296875,117,91699,,
131.5245361328125,71784.421875,490.4466247558594,117,91749,,
138.19158935546875,76724.4296875,521.813720703125,117,91799,,
102.21067810058594,76429.90625,484.3602294921875,117,91849,,
123.20883178710938,72654.71875,486.482421875,117,91899,,
151.14332580566406,76341.9140625,532.8529052734375,117,91949,,
237.98782348632812,69373.921875,584.857421875,117,91999,,
181.0883331298828,74066.296875,551.4197998046875,117,92049,,
170.2540283203125,74754.921875,544.0286254882812,117,92099,,
159.24412536621094,71449.15625,516.4898681640625,117,92149,,
,,,117,92157,135.8133087158203,75253.3125
148.7190704345703,74234.375,519.8909301757812,118,92199,,
167.39541625976562,74333.09375,539.0609130859375,118,92249,,
156.61483764648438,73070.875,521.96923828125,118,92299,,
187.67803955078125,72179.1875,548.573974609375,118,92349,,
102.3139419555664,76381.4140625,484.22100830078125,118,92399,,
133.8080596923828,74459.390625,506.10498046875,118,92449,,
140.4498291015625,78064.0625,530.7701416015625,118,92499,,
159.0074920654297,75336.9921875,535.6924438476562,118,92549,,
138.27346801757812,76469.3984375,520.6204833984375,118,92599,,
211.03221130371094,72167.0703125,571.8675537109375,118,92649,,
120.7982406616211,78623.109375,513.9137573242188,118,92699,,
140.40103149414062,75792.5703125,519.3638916015625,118,92749,,
105.05606079101562,75727.1171875,483.691650390625,118,92799,,
110.63451385498047,76260.203125,491.9355163574219,118,92849,,
92.1203842163086,75852.9921875,471.3853454589844,118,92899,,
,,,118,92938,136.7580108642578,75229.7578125
197.45138549804688,71029.6640625,552.5997314453125,119,92949,,
92.25103759765625,75162.71875,468.06463623046875,119,92999,,
142.19898986816406,75705.8359375,520.7281494140625,119,93049,,
148.76287841796875,76560.2265625,531.56396484375,119,93099,,
151.5240478515625,75509.734375,529.07275390625,119,93149,,
99.84800720214844,75050.3984375,475.0999755859375,119,93199,,
150.2713623046875,74662.7578125,523.5851440429688,119,93249,,
140.90818786621094,72016.15625,500.98895263671875,119,93299,,
169.69241333007812,76791.234375,553.6485595703125,119,93349,,
105.21119689941406,80038.828125,505.40533447265625,119,93399,,
148.78424072265625,75233.3828125,524.951171875,119,93449,,
109.16026306152344,75574.140625,487.03094482421875,119,93499,,
133.82176208496094,76691.5390625,517.2794189453125,119,93549,,
193.93917846679688,75805.5546875,572.9669189453125,119,93599,,
225.83921813964844,72870.046875,590.189453125,119,93649,,
134.27108764648438,76776.8203125,518.1551513671875,119,93699,,
,,,119,93719,134.18911743164062,75175.0
150.75546264648438,73135.40625,516.4324951171875,120,93749,,
84.98788452148438,77638.828125,473.1820068359375,120,93799,,
144.9951171875,75272.375,521.3569946289062,120,93849,,
219.24566650390625,75410.3359375,596.29736328125,120,93899,,
135.70672607421875,74586.3046875,508.63824462890625,120,93949,,
148.00192260742188,74663.71875,521.3204956054688,120,93999,,
137.46456909179688,72129.078125,498.1099548339844,120,94049,,
119.79264068603516,74242.8125,491.0066833496094,120,94099,,
239.85792541503906,70938.71875,594.551513671875,120,94149,,
112.26322937011719,75976.578125,492.1461181640625,120,94199,,
100.4224624633789,76715.21875,483.99853515625,120,94249,,
120.6624984741211,75447.1640625,497.8983154296875,120,94299,,
129.41192626953125,78486.59375,521.8448486328125,120,94349,,
110.88998413085938,72348.46875,472.63232421875,120,94399,,
161.1690673828125,75850.75,540.4228515625,120,94449,,
162.80796813964844,74264.734375,534.1316528320312,120,94499,,
,,,120,94500,134.84251403808594,75235.3359375
95.62383270263672,79252.3984375,491.8858337402344,121,94549,,
143.96295166015625,74435.828125,516.14208984375,121,94599,,
157.68370056152344,73727.921875,526.3233032226562,121,94649,,
120.87864685058594,75150.515625,496.6312255859375,121,94699,,
175.80804443359375,73641.6171875,544.01611328125,121,94749,,
104.458740234375,72042.0703125,464.6690979003906,121,94799,,
134.56365966796875,74373.609375,506.43170166015625,121,94849,,
167.67213439941406,73106.09375,533.2025756835938,121,94899,,
204.77696228027344,73924.125,574.3975830078125,121,94949,,
105.76840209960938,73470.8125,473.1224670410156,121,94999,,
155.2030487060547,76115.796875,535.7820434570312,121,95049,,
136.2006072998047,76717.515625,519.7881469726562,121,95099,,
161.12449645996094,77101.453125,546.6317749023438,121,95149,,
159.030029296875,72247.15625,520.2658081054688,121,95199,,
99.98548126220703,73985.8125,469.9145202636719,121,95249,,
,,,121,95281,134.46629333496094,75250.8046875
105.26131439208984,77106.9921875,490.7962646484375,122,95299,,
169.66091918945312,73874.390625,539.0328369140625,122,95349,,
138.4837646484375,75913.265625,518.050048828125,122,95399,,
96.30147552490234,76293.515625,477.76904296875,122,95449,,
135.69520568847656,74267.484375,507.0325927734375,122,95499,,
102.66466522216797,75179.078125,478.56005859375,122,95549,,
92.78550720214844,75840.21875,471.986572265625,122,95599,,
150.860107421875,74056.4765625,521.1424560546875,122,95649,,
119.03629302978516,79052.4765625,514.2986450195312,122,95699,,
127.95935821533203,74149.21875,498.7054443359375,122,95749,,
144.93585205078125,75123.890625,520.5552978515625,122,95799,,
125.8417739868164,77164.921875,511.6663818359375,122,95849,,
108.83604431152344,75955.234375,488.6121826171875,122,95899,,
104.396240234375,77604.0234375,492.4163513183594,122,95949,,
96.07728576660156,74201.5546875,467.08502197265625,122,95999,,
110.98724365234375,74759.3203125,484.7838439941406,122,96049,,
,,,122,96062,136.6812744140625,75103.1328125
151.67674255371094,74340.65625,523.3800048828125,123,96099,,
170.91505432128906,73553.125,538.6806640625,123,96149,,
158.933349609375,76628.59375,542.0762939453125,123,96199,,
98.65280151367188,76345.1953125,480.3787841796875,123,96249,,
117.79346466064453,76809.7109375,501.8420104980469,123,96299,,
155.00521850585938,75992.4609375,534.967529296875,123,96349,,
99.1992416381836,77157.859375,484.988525390625,123,96399,,
163.3816375732422,76672.1953125,546.7426147460938,123,96449,,
103.64188385009766,78018.359375,493.7336730957031,123,96499,,
139.631103515625,73295.640625,506.1092834472656,123,96549,,
100.48617553710938,74605.703125,473.5146789550781,123,96599,,
134.57504272460938,73497.6796875,502.0634460449219,123,96649,,
120.89582061767578,74793.1015625,494.8612976074219,123,96699,,
183.8507537841797,73285.84375,550.2799682617188,123,96749,,
149.75582885742188,72664.875,513.0802001953125,123,96799,,
,,,123,96843,134.49021911621094,75107.1484375
170.9633331298828,74393.203125,542.9293212890625,124,96849,,
259.284423828125,72088.8828125,619.7288208007812,124,96899,,
128.20184326171875,74318.0625,499.7921447753906,124,96949,,
80.25312805175781,77793.4296875,469.22027587890625,124,96999,,
131.63424682617188,78031.828125,521.7933349609375,124,97049,,
174.42471313476562,72207.2890625,535.461181640625,124,97099,,
101.65080261230469,77321.125,488.25640869140625,124,97149,,
58.0779914855957,78040.90625,448.28253173828125,124,97199,,
83.94004821777344,77189.9375,469.88970947265625,124,97249,,
158.15667724609375,73965.609375,527.9847412109375,124,97299,,
145.82183837890625,74221.390625,516.9287719726562,124,97349,,
152.83444213867188,76431.0625,534.98974609375,124,97399,,
109.36775207519531,74705.0390625,482.8929443359375,124,97449,,
116.52103424072266,73464.78125,483.84490966796875,124,97499,,
77.47691345214844,78000.4296875,467.47906494140625,124,97549,,
149.2767333984375,75185.703125,525.2052001953125,124,97599,,
,,,124,97624,131.07737731933594,75120.7890625
81.29396057128906,75161.3046875,457.1004638671875,125,97649,,
158.2327117919922,75580.171875,536.133544921875,125,97699,,
119.57919311523438,74842.875,493.7935485839844,125,97749,,
82.94097137451172,76732.421875,466.60308837890625,125,97799,,
77.78768920898438,77532.9375,465.4523620605469,125,97849,,
143.19381713867188,73912.8359375,512.7579956054688,125,97899,,
75.66485595703125,76352.984375,457.4297790527344,125,97949,,
103.59024810791016,75701.9921875,482.1001892089844,125,97999,,
109.51055908203125,76526.0,492.14056396484375,125,98049,,
142.43582153320312,73120.53125,508.0384826660156,125,98099,,
140.7049102783203,72279.3359375,502.1015625,125,98149,,
112.97256469726562,75715.734375,491.5512390136719,125,98199,,
168.78448486328125,76136.53125,549.4671630859375,125,98249,,
177.77645874023438,74370.328125,549.6280517578125,125,98299,,
140.28781127929688,74426.0234375,512.4179077148438,125,98349,,
163.75021362304688,73737.65625,532.4384765625,125,98399,,
,,,125,98405,133.0969696044922,75037.609375
106.7249755859375,77059.4375,492.02215576171875,126,98449,,
158.6792449951172,74915.78125,533.2581176757812,126,98499,,
150.89999389648438,76232.6875,532.0634155273438,126,98549,,
113.19471740722656,75518.84375,490.7889404296875,126,98599,,
80.8157958984375,75361.84375,457.625,126,98649,,
104.30247497558594,76606.6015625,487.33544921875,126,98699,,
121.46392822265625,73705.640625,489.99212646484375,126,98749,,
122.02315521240234,73197.171875,488.0090026855469,126,98799,,
165.93099975585938,74274.90625,537.3055419921875,126,98849,,
66.40774536132812,79044.34375,461.62945556640625,126,98899,,
140.49111938476562,74003.96875,510.5109558105469,126,98949,,
130.66500854492188,73436.796875,497.8489990234375,126,98999,,
131.97845458984375,74893.796875,506.4474182128906,126,99049,,
96.63211059570312,76379.7890625,478.5310363769531,126,99099,,
218.67222595214844,72129.2578125,579.3184814453125,126,99149,,
,,,126,99186,132.09613037109375,75045.15625
181.74285888671875,72304.0390625,543.2630615234375,127,99199,,
160.55059814453125,71025.828125,515.6796875,127,99249,,
131.78204345703125,76381.046875,513.687255859375,127,99299,,
170.0538330078125,73668.515625,538.3963623046875,127,99349,,
113.00455474853516,74653.09375,486.27001953125,127,99399,,
161.6047821044922,72620.171875,524.7056274414062,127,99449,,
161.0992889404297,75437.875,538.2886352539062,127,99499,,
115.61820983886719,74679.890625,489.01763916015625,127,99549,,
128.72515869140625,75432.3984375,505.88714599609375,127,99599,,
123.86040496826172,77096.90625,509.3449401855469,127,99649,,
108.47554016113281,75338.6484375,485.16876220703125,127,99699,,
184.11383056640625,70471.1796875,536.4697265625,127,99749,,
176.1529541015625,72642.46875,539.3652954101562,127,99799,,
113.583984375,75693.984375,492.05389404296875,127,99849,,
95.41703796386719,77220.1328125,481.5177001953125,127,99899,,
168.71435546875,77153.0,554.4793701171875,127,99949,,
,,,127,99967,131.56890869140625,75011.3984375
134.4350128173828,74075.53125,504.81268310546875,128,99999,,
113.79524993896484,74128.734375,484.4389343261719,128,100049,,
160.65261840820312,75977.0,540.53759765625,128,100099,,
142.3140106201172,75564.1796875,520.1348876953125,128,100149,,
148.03053283691406,73111.78125,513.5894165039062,128,100199,,
127.67802429199219,75870.9609375,507.0328369140625,128,100249,,
110.69805908203125,75808.4296875,489.7402038574219,128,100299,,
130.8402099609375,75130.2109375,506.4912414550781,128,100349,,
202.69403076171875,72170.765625,563.5478515625,128,100399,,
105.41687774658203,74495.359375,477.8936462402344,128,100449,,
109.67750549316406,74286.75,481.11126708984375,128,100499,,
193.05899047851562,73805.640625,562.087158203125,128,100549,,
168.77420043945312,73312.625,535.3372802734375,128,100599,,
107.45346069335938,78028.78125,497.59735107421875,128,100649,,
87.73355102539062,75986.21875,467.6646423339844,128,100699,,
,,,128,100748,133.01156616210938,75020.3359375
201.47824096679688,74433.34375,573.6449584960938,129,100749,,
163.2388916015625,74139.375,533.935791015625,129,100799,,
85.77845001220703,75547.640625,463.5166320800781,129,100849,,
109.40248107910156,76016.46875,489.48480224609375,129,100899,,
193.83984375,75126.5859375,569.4727783203125,129,100949,,
97.86660766601562,76864.125,482.1872253417969,129,100999,,
117.25928497314453,77377.5,504.1467590332031,129,101049,,
203.13909912109375,71355.875,559.91845703125,129,101099,,
147.20382690429688,74179.171875,518.0996704101562,129,101149,,
104.89928436279297,75878.609375,484.2923278808594,129,101199,,
164.784423828125,75751.9296875,543.5440673828125,129,101249,,
155.1623077392578,74212.5625,526.22509765625,129,101299,,
138.51593017578125,73875.140625,507.8916320800781,129,101349,,
133.7740478515625,71892.03125,493.23419189453125,129,101399,,
168.515625,72834.6484375,532.6888427734375,129,101449,,
97.15333557128906,75191.5625,473.11114501953125,129,101499,,
,,,129,101529,133.95852661132812,74935.640625
214.50079345703125,72582.0703125,577.4111328125,130,101549,,
